Date,Product_ID,Product_Category,Sales_Quantity,Price_per_Unit,Revenue,Product_Name,Month
2023-08-27,P013,Furniture,5,92.97,464.85,Table,8
2023-08-28,P004,Electronics,6,499.09,2994.54,Laptop,8
2023-08-29,P016,Toys,13,412.72,5365.360000000001,Action Figure,8
2023-08-30,P023,Groceries,1,175.2,175.2,Vegetables,8
2023-08-31,P013,Furniture,16,215.97,3455.52,Table,8
2023-09-01,P012,Electronics,17,133.3,2266.1000000000004,Smartphone,9
2023-09-02,P023,Groceries,14,384.72,5386.08,Vegetables,9
2023-09-03,P016,Toys,7,193.46,1354.22,Action Figure,9
2023-09-04,P011,Electronics,1,378.82,378.82,Tablet,9
2023-09-05,P017,Electronics,3,14.11,42.33,Smartwatch,9
2023-09-06,P032,Groceries,19,72.13,1370.4699999999998,Milk,9
2023-09-07,P004,Electronics,7,185.66,1299.62,Laptop,9
2023-09-08,P031,Clothing,17,58.91,1001.4699999999999,Jacket,9
2023-09-09,P017,Electronics,12,302.56,3630.7200000000003,Smartwatch,9
2023-09-10,P014,Furniture,17,30.16,512.72,Chair,9
2023-09-11,P013,Groceries,10,430.58,4305.8,Rice,9
2023-09-12,P014,Furniture,17,381.85,6491.450000000001,Chair,9
2023-09-13,P039,Toys,20,112.05,2241.0,Remote Car,9
2023-09-14,P023,Furniture,17,244.48,4156.16,Wardrobe,9
2023-09-15,P002,Clothing,12,228.65,2743.8,Sweater,9
2023-09-16,P031,Clothing,18,363.81,6548.58,Jacket,9
2023-09-17,P023,Furniture,6,203.75,1222.5,Wardrobe,9
2023-09-18,P045,Toys,1,21.3,21.3,Doll,9
2023-09-19,P012,Electronics,6,140.5,843.0,Smartphone,9
2023-09-20,P002,Clothing,12,235.77,2829.2400000000002,Sweater,9
2023-09-21,P013,Furniture,3,487.37,1462.1100000000001,Table,9
2023-09-22,P014,Furniture,11,441.17,4852.87,Chair,9
2023-09-23,P013,Furniture,1,94.8,94.8,Table,9
2023-09-24,P011,Electronics,8,363.02,2904.16,Tablet,9
2023-09-25,P039,Groceries,11,468.73,5156.030000000001,Bread,9
2023-09-26,P045,Toys,11,9.35,102.85,Doll,9
2023-09-27,P039,Groceries,15,361.87,5428.05,Bread,9
2023-09-28,P037,Toys,2,232.37,464.74,Puzzle,9
2023-09-29,P039,Toys,1,341.72,341.72,Remote Car,9
2023-09-30,P047,Furniture,6,304.77,1828.62,Sofa,9
2023-10-01,P031,Clothing,3,492.41,1477.23,Jacket,10
2023-10-02,P014,Furniture,8,147.96,1183.68,Chair,10
2023-10-03,P038,Electronics,18,394.14,7094.5199999999995,Headphones,10
2023-10-04,P045,Toys,10,121.15,1211.5,Doll,10
2023-10-05,P002,Clothing,15,220.63,3309.45,Sweater,10
2023-10-06,P037,Toys,19,487.81,9268.39,Puzzle,10
2023-10-07,P045,Toys,6,384.24,2305.44,Doll,10
2023-10-08,P014,Furniture,3,161.33,483.99,Chair,10
2023-10-09,P042,Clothing,4,311.59,1246.36,Dress,10
2023-10-10,P031,Clothing,3,29.6,88.80000000000001,Jacket,10
2023-10-11,P039,Toys,20,136.87,2737.4,Remote Car,10
2023-10-12,P042,Clothing,12,360.6,4327.200000000001,Dress,10
2023-10-13,P002,Clothing,2,287.2,574.4,Jeans,10
2023-10-14,P013,Furniture,6,237.49,1424.94,Table,10
2023-10-15,P023,Groceries,1,346.98,346.98,Vegetables,10
2023-10-16,P038,Electronics,8,202.24,1617.92,Headphones,10
2023-10-17,P013,Groceries,19,17.95,341.05,Rice,10
2023-10-18,P031,Clothing,3,223.31,669.9300000000001,Jacket,10
2023-10-19,P039,Toys,4,451.55,1806.2,Remote Car,10
2023-10-20,P017,Electronics,5,429.02,2145.1,Smartwatch,10
2023-10-21,P012,Electronics,16,207.45,3319.2,Smartphone,10
2023-10-22,P039,Toys,10,16.0,160.0,Remote Car,10
2023-10-23,P017,Electronics,9,319.97,2879.7300000000005,Smartwatch,10
2023-10-24,P016,Toys,8,371.89,2975.12,Lego Set,10
2023-10-25,P017,Electronics,13,150.65,1958.45,Smartwatch,10
2023-10-26,P023,Groceries,11,240.95,2650.45,Vegetables,10
2023-10-27,P012,Electronics,13,495.97,6447.610000000001,Smartphone,10
2023-10-28,P018,Furniture,17,290.29,4934.93,Bed,10
2023-10-29,P045,Toys,17,178.78,3039.26,Doll,10
2023-10-30,P012,Electronics,18,315.61,5680.9800000000005,Smartphone,10
2023-10-31,P037,Toys,9,94.11,846.99,Puzzle,10
2023-11-01,P013,Furniture,6,103.63,621.78,Table,11
2023-11-02,P012,Electronics,13,462.84,6016.92,Smartphone,11
2023-11-03,P017,Electronics,9,123.4,1110.6000000000001,Smartwatch,11
2023-11-04,P023,Furniture,5,158.84,794.2,Wardrobe,11
2023-11-05,P047,Furniture,8,274.17,2193.36,Sofa,11
2023-11-06,P047,Furniture,17,450.35,7655.950000000001,Sofa,11
2023-11-07,P045,Toys,4,391.82,1567.28,Doll,11
2023-11-08,P018,Furniture,21,26.67,560.07,Bed,11
2023-11-09,P039,Toys,16,348.05,5568.8,Remote Car,11
2023-11-10,P044,Groceries,1,254.51,254.51,Eggs,11
2023-11-11,P012,Electronics,1,240.4,240.4,Smartphone,11
2023-11-12,P011,Electronics,16,347.32,5557.12,Tablet,11
2023-11-13,P031,Clothing,10,102.13,1021.3,Jacket,11
2023-11-14,P044,Groceries,13,490.84,6380.92,Eggs,11
2023-11-15,P047,Furniture,20,324.43,6488.6,Sofa,11
2023-11-16,P014,Furniture,10,186.0,1860.0,Chair,11
2023-11-17,P044,Groceries,8,302.1,2416.8,Eggs,11
2023-11-18,P014,Furniture,17,112.15,1906.5500000000002,Chair,11
2023-11-19,P002,Clothing,9,318.75,2868.75,Sweater,11
2023-11-20,P039,Toys,1,18.97,18.97,Remote Car,11
2023-11-21,P038,Electronics,1,173.89,173.89,Headphones,11
2023-11-22,P013,Groceries,16,375.02,6000.32,Rice,11
2023-11-23,P012,Electronics,12,404.95,4859.4,Smartphone,11
2023-11-24,P016,Toys,9,130.2,1171.8,Action Figure,11
2023-11-25,P013,Groceries,7,272.01,1904.07,Rice,11
2023-11-26,P016,Toys,12,266.6,3199.2000000000003,Action Figure,11
2023-11-27,P047,Furniture,18,213.62,3845.16,Sofa,11
2023-11-28,P013,Furniture,13,118.07,1534.9099999999999,Table,11
2023-11-29,P018,Furniture,18,353.1,6355.8,Bed,11
2023-11-30,P016,Toys,12,129.92,1559.04,Lego Set,11
2023-12-01,P037,Toys,14,455.96,6383.44,Puzzle,12
2023-12-02,P039,Toys,14,266.61,3732.54,Remote Car,12
2023-12-03,P017,Electronics,18,435.89,7846.0199999999995,Smartwatch,12
2023-12-04,P045,Toys,15,148.92,2233.7999999999997,Doll,12
2023-12-05,P013,Furniture,1,404.5,404.5,Table,12
2023-12-06,P002,Clothing,9,61.26,551.34,Jeans,12
2023-12-07,P037,Toys,1,384.58,384.58,Puzzle,12
2023-12-08,P002,Clothing,3,196.54,589.62,Sweater,12
2023-12-09,P013,Furniture,14,237.65,3327.1,Table,12
2023-12-10,P016,Toys,5,87.57,437.84999999999997,Action Figure,12
2023-12-11,P038,Electronics,14,14.22,199.08,Headphones,12
2023-12-12,P038,Electronics,2,334.77,669.54,Headphones,12
2023-12-13,P002,Clothing,6,295.92,1775.52,Sweater,12
2023-12-14,P012,Electronics,1,313.1,313.1,Smartphone,12
2023-12-15,P011,Electronics,21,131.23,2755.83,Tablet,12
2023-12-16,P012,Electronics,11,123.44,1357.84,Smartphone,12
2023-12-17,P047,Furniture,12,416.0,4992.0,Sofa,12
2023-12-18,P011,Electronics,13,381.82,4963.66,Tablet,12
2023-12-19,P013,Groceries,17,171.71,2919.07,Rice,12
2023-12-20,P016,Toys,19,320.71,6093.49,Action Figure,12
2023-12-21,P011,Electronics,4,414.93,1659.72,Tablet,12
2023-12-22,P004,Electronics,18,444.97,8009.460000000001,Laptop,12
2023-12-23,P017,Electronics,21,7.87,165.27,Smartwatch,12
2023-12-24,P044,Groceries,5,407.66,2038.3000000000002,Eggs,12
2023-12-25,P038,Electronics,17,178.44,3033.48,Headphones,12
2023-12-26,P011,Electronics,3,360.6,1081.8000000000002,Tablet,12
2023-12-27,P037,Toys,5,188.84,944.2,Puzzle,12
2023-12-28,P032,Groceries,20,305.09,6101.799999999999,Milk,12
2023-12-29,P044,Groceries,24,325.16,7803.84,Eggs,12
2023-12-30,P038,Electronics,25,205.47,5136.75,Headphones,12
2023-12-31,P044,Groceries,21,258.83,5435.429999999999,Eggs,12
2023-01-01,P048,Clothing,14,364.53,5103.42,T-Shirt,1
2023-01-02,P044,Groceries,16,240.77,3852.32,Eggs,1
2023-01-03,P023,Groceries,6,11.92,71.52,Vegetables,1
2023-01-04,P013,Groceries,17,11.39,193.63,Rice,1
2023-01-05,P023,Furniture,7,332.35,2326.4500000000003,Wardrobe,1
2023-01-06,P018,Furniture,18,424.38,7638.84,Bed,1
2023-01-07,P023,Furniture,8,393.71,3149.68,Wardrobe,1
2023-01-08,P039,Groceries,1,158.65,158.65,Bread,1
2023-01-09,P031,Clothing,14,238.21,3334.94,Jacket,1
2023-01-10,P044,Groceries,11,120.91,1330.01,Eggs,1
2023-01-11,P012,Electronics,8,494.63,3957.04,Smartphone,1
2023-01-12,P002,Clothing,14,133.95,1875.2999999999997,Jeans,1
2023-01-13,P047,Furniture,5,211.05,1055.25,Sofa,1
2023-01-14,P045,Toys,2,342.16,684.32,Doll,1
2023-01-15,P048,Clothing,12,438.63,5263.5599999999995,T-Shirt,1
2023-01-16,P018,Furniture,17,30.48,518.16,Bed,1
2023-01-17,P002,Clothing,14,154.0,2156.0,Jeans,1
2023-01-18,P002,Clothing,1,286.65,286.65,Sweater,1
2023-01-19,P013,Groceries,11,311.06,3421.66,Rice,1
2023-01-20,P038,Electronics,8,39.66,317.28,Headphones,1
2023-01-21,P016,Toys,17,333.72,5673.240000000001,Lego Set,1
2023-01-22,P013,Furniture,8,266.39,2131.12,Table,1
2023-01-23,P042,Clothing,16,414.68,6634.88,Dress,1
2023-01-24,P016,Toys,9,114.98,1034.82,Action Figure,1
2023-01-25,P002,Clothing,7,101.54,710.7800000000001,Sweater,1
2023-01-26,P017,Electronics,16,397.7,6363.2,Smartwatch,1
2023-01-27,P045,Toys,8,353.42,2827.36,Doll,1
2023-01-28,P014,Furniture,2,396.88,793.76,Chair,1
2023-01-29,P002,Clothing,1,392.06,392.06,Jeans,1
2023-01-30,P038,Electronics,7,56.48,395.35999999999996,Headphones,1
2023-01-31,P037,Toys,4,142.9,571.6,Puzzle,1
2023-02-01,P042,Clothing,1,133.74,133.74,Dress,2
2023-02-02,P002,Clothing,5,467.62,2338.1,Jeans,2
2023-02-03,P047,Furniture,1,246.3,246.3,Sofa,2
2023-02-04,P004,Electronics,18,59.97,1079.46,Laptop,2
2023-02-05,P044,Groceries,5,148.34,741.7,Eggs,2
2023-02-06,P042,Clothing,9,436.59,3929.31,Dress,2
2023-02-07,P039,Toys,9,424.3,3818.7000000000003,Remote Car,2
2023-02-08,P018,Furniture,2,450.67,901.34,Bed,2
2023-02-09,P014,Furniture,13,197.32,2565.16,Chair,2
2023-02-10,P031,Clothing,4,322.46,1289.84,Jacket,2
2023-02-11,P048,Clothing,6,142.7,856.1999999999999,T-Shirt,2
2023-02-12,P042,Clothing,15,94.51,1417.65,Dress,2
2023-02-13,P039,Groceries,11,15.84,174.24,Bread,2
2023-02-14,P002,Clothing,4,115.6,462.4,Jeans,2
2023-02-15,P004,Electronics,1,304.17,304.17,Laptop,2
2023-02-16,P045,Toys,7,452.58,3168.06,Doll,2
2023-02-17,P002,Clothing,4,71.04,284.16,Jeans,2
2023-02-18,P039,Groceries,5,459.42,2297.1,Bread,2
2023-02-19,P016,Toys,1,175.97,175.97,Action Figure,2
2023-02-20,P018,Furniture,5,216.28,1081.4,Bed,2
2023-02-21,P002,Clothing,7,185.66,1299.62,Jeans,2
2023-02-22,P045,Toys,5,207.26,1036.3,Doll,2
2023-02-23,P018,Furniture,15,133.3,1999.5000000000002,Bed,2
2023-02-24,P039,Groceries,14,350.81,4911.34,Bread,2
2023-02-25,P012,Electronics,1,380.3,380.3,Smartphone,2
2023-02-26,P031,Clothing,16,412.44,6599.04,Jacket,2
2023-02-27,P012,Electronics,4,173.94,695.76,Smartphone,2
2023-02-28,P044,Groceries,5,383.49,1917.45,Eggs,2
2023-02-28,P016,Toys,18,320.65,5771.7,Lego Set,2
2023-03-01,P016,Toys,14,479.17,6708.38,Action Figure,3
2023-03-02,P032,Groceries,17,215.27,3659.59,Milk,3
2023-03-03,P032,Groceries,1,496.19,496.19,Milk,3
2023-03-04,P031,Clothing,7,371.5,2600.5,Jacket,3
2023-03-05,P014,Furniture,7,389.26,2724.8199999999997,Chair,3
2023-03-06,P011,Electronics,8,17.72,141.76,Tablet,3
2023-03-07,P004,Electronics,13,251.21,3265.73,Laptop,3
2023-03-08,P039,Toys,15,266.53,3997.95,Remote Car,3
2023-03-09,P037,Toys,10,25.1,251.0,Puzzle,3
2023-03-10,P042,Clothing,15,159.5,2392.5,Dress,3
2023-03-11,P044,Groceries,13,478.04,6214.52,Eggs,3
2023-03-12,P004,Electronics,6,215.93,1295.58,Laptop,3
2023-03-13,P048,Clothing,15,97.42,1461.3,T-Shirt,3
2023-03-14,P037,Toys,5,259.1,1295.5,Puzzle,3
2023-03-15,P045,Toys,9,21.71,195.39000000000001,Doll,3
2023-03-16,P011,Electronics,19,260.41,4947.790000000001,Tablet,3
2023-03-17,P045,Toys,17,299.16,5085.72,Doll,3
2023-03-18,P016,Toys,10,182.06,1820.6,Action Figure,3
2023-03-19,P013,Furniture,2,382.48,764.96,Table,3
2023-03-20,P023,Groceries,6,72.18,433.08000000000004,Vegetables,3
2023-03-21,P016,Toys,2,439.7,879.4,Lego Set,3
2023-03-22,P013,Furniture,17,477.95,8125.15,Table,3
2023-03-23,P002,Clothing,4,5.61,22.44,Jeans,3
2023-03-24,P016,Toys,6,422.15,2532.8999999999996,Lego Set,3
2023-03-25,P048,Clothing,7,255.52,1788.64,T-Shirt,3
2023-03-26,P037,Toys,10,233.4,2334.0,Puzzle,3
2023-03-27,P011,Electronics,1,123.15,123.15,Tablet,3
2023-03-28,P013,Furniture,11,226.43,2490.73,Table,3
2023-03-29,P014,Furniture,7,475.46,3328.22,Chair,3
2023-03-30,P038,Electronics,5,109.34,546.7,Headphones,3
2023-03-31,P023,Groceries,6,93.63,561.78,Vegetables,3
2023-04-01,P018,Furniture,13,124.74,1621.62,Bed,4
2023-04-02,P002,Clothing,15,278.16,4172.400000000001,Sweater,4
2023-04-03,P014,Furniture,13,465.5,6051.5,Chair,4
2023-04-04,P013,Groceries,2,289.07,578.14,Rice,4
2023-04-05,P031,Clothing,19,125.52,2384.88,Jacket,4
2023-04-06,P002,Clothing,20,223.02,4460.400000000001,Sweater,4
2023-04-07,P004,Electronics,18,198.25,3568.5,Laptop,4
2023-04-08,P016,Toys,18,28.05,504.90000000000003,Action Figure,4
2023-04-09,P011,Electronics,6,257.77,1546.62,Tablet,4
2023-04-10,P016,Toys,2,67.37,134.74,Action Figure,4
2023-04-11,P017,Electronics,18,421.91,7594.38,Smartwatch,4
2023-04-12,P037,Toys,6,276.74,1660.44,Puzzle,4
2023-04-13,P047,Furniture,15,423.08,6346.2,Sofa,4
2023-04-14,P031,Clothing,5,478.24,2391.2,Jacket,4
2023-04-15,P016,Toys,3,471.88,1415.6399999999999,Action Figure,4
2023-04-16,P023,Furniture,10,54.71,547.1,Wardrobe,4
2023-04-17,P013,Groceries,8,472.68,3781.44,Rice,4
2023-04-18,P011,Electronics,18,398.89,7180.0199999999995,Tablet,4
2023-04-19,P044,Groceries,18,389.94,7018.92,Eggs,4
2023-04-20,P018,Furniture,19,49.61,942.59,Bed,4
2023-04-21,P032,Groceries,20,93.86,1877.2,Milk,4
2023-04-22,P044,Groceries,15,487.71,7315.65,Eggs,4
2023-04-23,P014,Furniture,3,110.62,331.86,Chair,4
2023-04-24,P002,Clothing,7,88.68,620.76,Sweater,4
2023-04-25,P039,Toys,4,184.36,737.44,Remote Car,4
2023-04-26,P017,Electronics,14,457.11,6399.54,Smartwatch,4
2023-04-27,P045,Toys,6,240.72,1444.32,Doll,4
2023-04-28,P038,Electronics,14,460.69,6449.66,Headphones,4
2023-04-29,P045,Toys,1,170.5,170.5,Doll,4
2023-04-30,P013,Groceries,17,117.13,1991.21,Rice,4
2023-05-01,P048,Clothing,18,250.13,4502.34,T-Shirt,5
2023-05-02,P023,Groceries,14,309.66,4335.240000000001,Vegetables,5
2023-05-03,P002,Clothing,17,198.79,3379.43,Jeans,5
2023-05-04,P018,Furniture,17,176.29,2996.93,Bed,5
2023-05-05,P012,Electronics,12,112.94,1355.28,Smartphone,5
2023-05-06,P004,Electronics,12,141.13,1693.56,Laptop,5
2023-05-07,P014,Furniture,2,338.19,676.38,Chair,5
2023-05-08,P039,Toys,6,188.09,1128.54,Remote Car,5
2023-05-09,P013,Furniture,1,44.48,44.48,Table,5
2023-05-10,P018,Furniture,4,73.39,293.56,Bed,5
2023-05-11,P002,Clothing,1,189.33,189.33,Jeans,5
2023-05-12,P023,Furniture,4,462.63,1850.52,Wardrobe,5
2023-05-13,P012,Electronics,1,192.62,192.62,Smartphone,5
2023-05-14,P039,Groceries,14,35.02,490.28000000000003,Bread,5
2023-05-15,P048,Clothing,14,211.91,2966.74,T-Shirt,5
2023-05-16,P042,Clothing,16,336.06,5376.96,Dress,5
2023-05-17,P039,Toys,17,298.83,5080.11,Remote Car,5
2023-05-18,P032,Groceries,13,143.01,1859.1299999999999,Milk,5
2023-05-19,P031,Clothing,6,345.6,2073.6000000000004,Jacket,5
2023-05-20,P047,Furniture,17,317.16,5391.72,Sofa,5
2023-05-21,P048,Clothing,3,90.23,270.69,T-Shirt,5
2023-05-22,P002,Clothing,19,85.26,1619.94,Sweater,5
2023-05-23,P002,Clothing,4,275.86,1103.44,Sweater,5
2023-05-24,P016,Toys,3,331.42,994.26,Action Figure,5
2023-05-25,P048,Clothing,12,481.15,5773.799999999999,T-Shirt,5
2023-05-26,P048,Clothing,10,213.86,2138.6000000000004,T-Shirt,5
2023-05-27,P039,Toys,18,383.64,6905.5199999999995,Remote Car,5
2023-05-28,P044,Groceries,6,62.68,376.08,Eggs,5
2023-05-29,P038,Electronics,14,445.36,6235.04,Headphones,5
2023-05-30,P045,Toys,2,318.39,636.78,Doll,5
2023-05-31,P039,Toys,7,316.37,2214.59,Remote Car,5
2023-06-01,P042,Clothing,14,75.51,1057.14,Dress,6
2023-06-02,P048,Clothing,4,24.59,98.36,T-Shirt,6
2023-06-03,P011,Electronics,3,352.22,1056.66,Tablet,6
2023-06-04,P042,Clothing,10,62.94,629.4,Dress,6
2023-06-05,P013,Furniture,7,67.85,474.94999999999993,Table,6
2023-06-06,P002,Clothing,9,97.81,880.29,Jeans,6
2023-06-07,P002,Clothing,15,53.38,800.7,Jeans,6
2023-06-08,P047,Furniture,2,314.57,629.14,Sofa,6
2023-06-09,P017,Electronics,5,213.89,1069.4499999999998,Smartwatch,6
2023-06-10,P018,Furniture,10,136.72,1367.2,Bed,6
2023-06-11,P016,Toys,8,223.17,1785.36,Action Figure,6
2023-06-12,P047,Furniture,13,422.85,5497.05,Sofa,6
2023-06-13,P039,Groceries,11,463.9,5102.9,Bread,6
2023-06-14,P037,Toys,17,246.3,4187.1,Puzzle,6
2023-06-15,P031,Clothing,14,285.54,3997.5600000000004,Jacket,6
2023-06-16,P037,Toys,1,132.31,132.31,Puzzle,6
2023-06-17,P012,Electronics,17,259.23,4406.91,Smartphone,6
2023-06-18,P017,Electronics,14,375.32,5254.48,Smartwatch,6
2023-06-19,P023,Furniture,18,248.61,4474.9800000000005,Wardrobe,6
2023-06-20,P037,Toys,12,154.53,1854.3600000000001,Puzzle,6
2023-06-21,P002,Clothing,3,293.11,879.33,Sweater,6
2023-06-22,P004,Electronics,10,473.59,4735.9,Laptop,6
2023-06-23,P002,Clothing,17,444.55,7557.35,Sweater,6
2023-06-24,P013,Groceries,19,385.77,7329.629999999999,Rice,6
2023-06-25,P017,Electronics,10,141.72,1417.2,Smartwatch,6
2023-06-26,P018,Furniture,18,124.57,2242.2599999999998,Bed,6
2023-06-27,P032,Groceries,12,420.08,5040.96,Milk,6
2023-06-28,P016,Toys,14,94.75,1326.5,Action Figure,6
2023-06-29,P002,Clothing,7,304.78,2133.46,Sweater,6
2023-06-30,P011,Electronics,9,222.27,2000.43,Tablet,6
2023-07-01,P023,Groceries,2,236.65,473.3,Vegetables,7
2023-07-02,P013,Groceries,2,230.0,460.0,Rice,7
2023-07-03,P011,Electronics,19,450.48,8559.12,Tablet,7
2023-07-04,P045,Toys,6,48.11,288.65999999999997,Doll,7
2023-07-05,P039,Toys,5,392.54,1962.7,Remote Car,7
2023-07-06,P023,Furniture,2,418.33,836.66,Wardrobe,7
2023-07-07,P039,Toys,2,471.72,943.44,Remote Car,7
2023-07-08,P023,Furniture,5,229.04,1145.2,Wardrobe,7
2023-07-09,P039,Groceries,13,252.53,3282.89,Bread,7
2023-07-10,P012,Electronics,7,480.84,3365.8799999999997,Smartphone,7
2023-07-11,P016,Toys,1,231.93,231.93,Lego Set,7
2023-07-12,P023,Furniture,12,254.26,3051.12,Wardrobe,7
2023-07-13,P032,Groceries,3,169.47,508.40999999999997,Milk,7
2023-07-14,P039,Toys,9,20.66,185.94,Remote Car,7
2023-07-15,P002,Clothing,7,219.36,1535.52,Sweater,7
2023-07-16,P023,Groceries,12,329.27,3951.24,Vegetables,7
2023-07-17,P016,Toys,17,346.52,5890.84,Action Figure,7
2023-07-18,P013,Groceries,1,8.22,8.22,Rice,7
2023-07-19,P012,Electronics,17,401.52,6825.84,Smartphone,7
2023-07-20,P012,Electronics,4,248.75,995.0,Smartphone,7
2023-07-21,P004,Electronics,4,262.77,1051.08,Laptop,7
2023-07-22,P002,Clothing,10,481.06,4810.6,Jeans,7
2023-07-23,P038,Electronics,12,145.81,1749.72,Headphones,7
2023-07-24,P002,Clothing,17,382.02,6494.34,Sweater,7
2023-07-25,P017,Electronics,16,289.51,4632.16,Smartwatch,7
2023-07-26,P032,Groceries,3,351.9,1055.6999999999998,Milk,7
2023-07-27,P016,Toys,6,211.82,1270.92,Action Figure,7
2023-07-28,P037,Toys,6,143.21,859.26,Puzzle,7
2023-07-29,P012,Electronics,18,275.33,4955.94,Smartphone,7
2023-07-30,P037,Toys,18,190.6,3430.7999999999997,Puzzle,7
2023-07-31,P017,Electronics,18,115.34,2076.12,Smartwatch,7
2023-08-01,P038,Electronics,7,420.42,2942.94,Headphones,8
2023-08-02,P018,Furniture,3,240.54,721.62,Bed,8
2023-08-03,P023,Furniture,17,424.42,7215.14,Wardrobe,8
2023-08-04,P047,Furniture,1,239.65,239.65,Sofa,8
2023-08-05,P048,Clothing,11,280.61,3086.71,T-Shirt,8
2023-08-06,P023,Furniture,1,497.66,497.66,Wardrobe,8
2023-08-07,P011,Electronics,6,475.99,2855.94,Tablet,8
2023-08-08,P013,Groceries,14,139.49,1952.8600000000001,Rice,8
2023-08-09,P047,Furniture,16,434.98,6959.68,Sofa,8
2023-08-10,P018,Furniture,15,198.25,2973.75,Bed,8
2023-08-11,P044,Groceries,6,40.27,241.62,Eggs,8
2023-08-12,P017,Electronics,13,290.01,3770.13,Smartwatch,8
2023-08-13,P031,Clothing,11,488.64,5375.04,Jacket,8
2023-08-14,P014,Furniture,8,487.29,3898.32,Chair,8
2023-08-15,P044,Groceries,9,67.6,608.4,Eggs,8
2023-08-16,P012,Electronics,5,386.76,1933.8,Smartphone,8
2023-08-17,P039,Toys,12,402.4,4828.799999999999,Remote Car,8
2023-08-18,P002,Clothing,14,187.53,2625.42,Sweater,8
2023-08-19,P013,Groceries,7,331.0,2317.0,Rice,8
2023-08-20,P039,Groceries,8,246.64,1973.12,Bread,8
2023-08-21,P013,Groceries,8,117.81,942.48,Rice,8
2023-08-22,P013,Furniture,7,381.83,2672.81,Table,8
2023-08-23,P039,Toys,2,135.06,270.12,Remote Car,8
2023-08-24,P031,Clothing,15,173.52,2602.8,Jacket,8
2023-08-25,P038,Electronics,11,99.06,1089.66,Headphones,8
2023-08-26,P038,Electronics,20,361.04,7220.8,Headphones,8
2023-08-27,P039,Toys,17,232.07,3945.19,Remote Car,8
2023-08-28,P032,Groceries,20,224.47,4489.4,Milk,8
2023-08-29,P044,Groceries,18,304.26,5476.68,Eggs,8
2023-08-30,P013,Groceries,4,82.85,331.4,Rice,8
2023-08-31,P039,Groceries,4,449.59,1798.36,Bread,8
2023-09-01,P013,Groceries,10,235.23,2352.2999999999997,Rice,9
2023-09-02,P045,Toys,17,186.43,3169.31,Doll,9
2023-09-03,P014,Furniture,14,67.71,947.9399999999999,Chair,9
2023-09-04,P042,Clothing,18,88.14,1586.52,Dress,9
2023-09-05,P039,Groceries,20,460.58,9211.6,Bread,9
2023-09-06,P013,Furniture,15,231.03,3465.45,Table,9
2023-09-07,P038,Electronics,19,362.48,6887.120000000001,Headphones,9
2023-09-08,P045,Toys,17,44.86,762.62,Doll,9
2023-09-09,P047,Furniture,13,323.51,4205.63,Sofa,9
2023-09-10,P039,Groceries,11,461.15,5072.65,Bread,9
2023-09-11,P044,Groceries,12,153.48,1841.7599999999998,Eggs,9
2023-09-12,P023,Groceries,12,291.67,3500.04,Vegetables,9
2023-09-13,P023,Furniture,2,470.41,940.82,Wardrobe,9
2023-09-14,P044,Groceries,11,361.06,3971.66,Eggs,9
2023-09-15,P018,Furniture,11,35.85,394.35,Bed,9
2023-09-16,P044,Groceries,5,192.47,962.35,Eggs,9
2023-09-17,P038,Electronics,1,47.46,47.46,Headphones,9
2023-09-18,P011,Electronics,6,431.35,2588.1000000000004,Tablet,9
2023-09-19,P048,Clothing,4,312.72,1250.88,T-Shirt,9
2023-09-20,P013,Groceries,6,478.41,2870.46,Rice,9
2023-09-21,P044,Groceries,13,14.78,192.14,Eggs,9
2023-09-22,P023,Furniture,14,214.43,3002.02,Wardrobe,9
2023-09-23,P013,Furniture,7,56.66,396.62,Table,9
2023-09-24,P044,Groceries,2,178.49,356.98,Eggs,9
2023-09-25,P002,Clothing,1,85.13,85.13,Jeans,9
2023-09-26,P044,Groceries,20,167.75,3355.0,Eggs,9
2023-09-27,P047,Furniture,11,410.53,4515.83,Sofa,9
2023-09-28,P023,Groceries,6,84.55,507.29999999999995,Vegetables,9
2023-09-29,P014,Furniture,20,239.46,4789.2,Chair,9
2023-09-30,P044,Groceries,3,461.18,1383.54,Eggs,9
2023-10-01,P037,Toys,9,499.4,4494.599999999999,Puzzle,10
2023-10-02,P047,Furniture,11,129.07,1419.77,Sofa,10
2023-10-03,P048,Clothing,5,468.11,2340.55,T-Shirt,10
2023-10-04,P016,Toys,1,134.39,134.39,Lego Set,10
2023-10-05,P039,Groceries,9,209.7,1887.3,Bread,10
2023-10-06,P013,Furniture,15,439.57,6593.55,Table,10
2023-10-07,P016,Toys,9,394.16,3547.44,Lego Set,10
2023-10-08,P031,Clothing,6,429.46,2576.7599999999998,Jacket,10
2023-10-09,P018,Furniture,1,401.13,401.13,Bed,10
2023-10-10,P045,Toys,1,121.36,121.36,Doll,10
2023-10-11,P045,Toys,8,281.6,2252.8,Doll,10
2023-10-12,P045,Toys,12,195.7,2348.3999999999996,Doll,10
2023-10-13,P038,Electronics,20,232.56,4651.2,Headphones,10
2023-10-14,P039,Groceries,11,81.21,893.31,Bread,10
2023-10-15,P013,Furniture,12,161.3,1935.6000000000001,Table,10
2023-10-16,P047,Furniture,19,429.54,8161.26,Sofa,10
2023-10-17,P023,Furniture,5,449.29,2246.4500000000003,Wardrobe,10
2023-10-18,P045,Toys,18,307.03,5526.539999999999,Doll,10
